NONMMUT000025.2 	NONHSAT126642.2
NONMMUT052740.2 	NONHSAT198587.1
NONMMUT052747.2 	NONHSAT247512.1
NONMMUT052753.2 	NONHSAT247510.1
NONMMUT052867.2 	NONHSAT199979.1
NONMMUT052885.2 	NONHSAT149934.1
NONMMUT052900.2 	NONHSAT142556.2
NONMMUT052939.2 	NONHSAT096618.2
NONMMUT053007.2 	NONHSAT198691.1
NONMMUT053065.2 	NONHSAT198706.1
NONMMUT053079.2 	NONHSAT200061.1
NONMMUT053082.2 	NONHSAT096907.2
NONMMUT053092.2 	NONHSAT198725.1
NONMMUT053099.2 	NONHSAT096939.2
NONMMUT053169.2 	NONHSAT200111.1
NONMMUT053174.2 	NONHSAT248378.1
NONMMUT053190.2 	NONHSAT097093.2
NONMMUT053197.2 	NONHSAT247578.1
NONMMUT053207.2 	NONHSAT247751.1
NONMMUT053214.2 	NONHSAT097124.2
NONMMUT053259.2 	NONHSAT200124.1
NONMMUT053274.2 	NONHSAT097159.2
NONMMUT053279.2 	NONHSAT200128.1
NONMMUT053298.2 	NONHSAT248398.1
NONMMUT053347.2 	NONHSAT097229.2
NONMMUT053411.2 	NONHSAT198799.1
NONMMUT053413.2 	NONHSAT248702.1
NONMMUT053417.2 	NONHSAT028742.2
NONMMUT053418.2 	NONHSAT200176.1
NONMMUT053463.2 	NONHSAT133467.2
NONMMUT053470.2 	NONHSAT200187.1
NONMMUT053529.2 	NONHSAT149341.1
NONMMUT053544.2 	NONHSAT004412.2
NONMMUT053545.2 	NONHSAT226869.1
NONMMUT053556.2 	NONHSAT090782.2
NONMMUT053612.2 	NONHSAT008991.2
NONMMUT053742.2 	NONHSAT162602.1
NONMMUT053754.2 	NONHSAT203027.1
NONMMUT053790.2 	NONHSAT173789.1
NONMMUT053802.2 	NONHSAT084626.2
NONMMUT053852.2 	NONHSAT192179.1
NONMMUT053878.2 	NONHSAT245096.1
NONMMUT053889.2 	NONHSAT192748.1
NONMMUT053970.2 	NONHSAT030573.2
NONMMUT054013.2 	NONHSAT164116.1
NONMMUT054014.2 	NONHSAT031258.2
NONMMUT054015.2 	NONHSAT232447.1
NONMMUT054025.2 	NONHSAT067520.2
NONMMUT054034.2 	NONHSAT031189.2
NONMMUT054078.2 	NONHSAT231661.1
NONMMUT054079.2 	NONHSAT031105.2
NONMMUT054141.2 	NONHSAT158809.1
NONMMUT054155.2 	NONHSAT031009.2
NONMMUT054208.2 	NONHSAT162793.1
NONMMUT054213.2 	NONHSAT162792.1
NONMMUT054226.2 	NONHSAT162788.1
NONMMUT054246.2 	NONHSAT030847.2
NONMMUT054258.2 	NONHSAT162769.1
NONMMUT054305.2 	NONHSAT231612.1
NONMMUT054380.2 	NONHSAT165173.1
NONMMUT054386.2 	NONHSAT031432.2
NONMMUT054393.2 	NONHSAT031449.2
NONMMUT054397.2 	NONHSAT031455.2
NONMMUT054398.2 	NONHSAT031451.2
NONMMUT054406.2 	NONHSAT031460.2
NONMMUT054408.2 	NONHSAT031447.2
NONMMUT054409.2 	NONHSAT031464.2
NONMMUT054468.2 	NONHSAT231680.1
NONMMUT054485.2 	NONHSAT164137.1
NONMMUT054488.2 	NONHSAT031577.2
NONMMUT054495.2 	NONHSAT072376.2
NONMMUT054514.2 	NONHSAT162928.1
NONMMUT054563.2 	NONHSAT163044.1
NONMMUT054688.2 	NONHSAT121356.2
NONMMUT054696.2 	NONHSAT254252.1
NONMMUT054802.2 	NONHSAT214764.1
NONMMUT054807.2 	NONHSAT253464.1
NONMMUT054827.2 	NONHSAT121387.2
NONMMUT054863.2 	NONHSAT122484.2
NONMMUT054901.2 	NONHSAT122451.2
NONMMUT054915.2 	NONHSAT004464.2
NONMMUT054921.2 	NONHSAT098479.2
NONMMUT054935.2 	NONHSAT007221.2
NONMMUT054937.2 	NONHSAT122386.2
NONMMUT054952.2 	NONHSAT212449.1
NONMMUT054976.2 	NONHSAT212441.1
NONMMUT054982.2 	NONHSAT212447.1
NONMMUT054992.2 	NONHSAT013934.2
NONMMUT055024.2 	NONHSAT213072.1
NONMMUT055111.2 	NONHSAT211596.1
NONMMUT055133.2 	NONHSAT118901.2
NONMMUT055169.2 	NONHSAT211612.1
NONMMUT055181.2 	NONHSAT194570.1
NONMMUT055185.2 	NONHSAT211624.1
NONMMUT055216.2 	NONHSAT254339.1
NONMMUT055297.2 	NONHSAT044205.2
NONMMUT055299.2 	NONHSAT032675.2
NONMMUT055307.2 	NONHSAT186679.1
NONMMUT055310.2 	NONHSAT032686.2
NONMMUT055384.2 	NONHSAT032798.2
NONMMUT055387.2 	NONHSAT165443.1
NONMMUT055405.2 	NONHSAT232673.1
NONMMUT055420.2 	NONHSAT165451.1
NONMMUT055477.2 	NONHSAT233082.1
NONMMUT055512.2 	NONHSAT167445.1
NONMMUT055600.2 	NONHSAT122062.2
NONMMUT055635.2 	NONHSAT122106.2
NONMMUT055657.2 	NONHSAT254330.1
NONMMUT055660.2 	NONHSAT122129.2
NONMMUT055664.2 	NONHSAT122137.2
NONMMUT055685.2 	NONHSAT211630.1
NONMMUT055686.2 	NONHSAT119105.2
NONMMUT055700.2 	NONHSAT035324.2
NONMMUT055707.2 	NONHSAT253929.1
NONMMUT055764.2 	NONHSAT119219.2
NONMMUT055776.2 	NONHSAT122793.2
NONMMUT055777.2 	NONHSAT220162.1
NONMMUT055841.2 	NONHSAT122861.2
NONMMUT055866.2 	NONHSAT149356.1
NONMMUT055879.2 	NONHSAT075389.2
NONMMUT055883.2 	NONHSAT212581.1
NONMMUT055935.2 	NONHSAT212608.1
NONMMUT056015.2 	NONHSAT253683.1
NONMMUT056038.2 	NONHSAT213964.1
NONMMUT056064.2 	NONHSAT254497.1
NONMMUT056071.2 	NONHSAT031590.2
NONMMUT056089.2 	NONHSAT123314.2
NONMMUT056096.2 	NONHSAT123320.2
NONMMUT056105.2 	NONHSAT123328.2
NONMMUT056209.2 	NONHSAT213995.1
NONMMUT056262.2 	NONHSAT214005.1
NONMMUT056264.2 	NONHSAT124019.2
NONMMUT056293.2 	NONHSAT140106.2
NONMMUT056342.2 	NONHSAT123513.2
NONMMUT056360.2 	NONHSAT123532.2
NONMMUT056375.2 	NONHSAT123559.2
NONMMUT056440.2 	NONHSAT253735.1
NONMMUT056484.2 	NONHSAT253741.1
NONMMUT056487.2 	NONHSAT123645.2
NONMMUT056495.2 	NONHSAT214052.1
NONMMUT056507.2 	NONHSAT212787.1
NONMMUT056543.2 	NONHSAT123693.2
NONMMUT056548.2 	NONHSAT075851.2
NONMMUT056567.2 	NONHSAT123713.2
NONMMUT056611.2 	NONHSAT123833.2
NONMMUT056621.2 	NONHSAT077245.2
NONMMUT056622.2 	NONHSAT123859.2
NONMMUT056716.2 	NONHSAT254630.1
NONMMUT056726.2 	NONHSAT212845.1
NONMMUT056732.2 	NONHSAT253761.1
NONMMUT056790.2 	NONHSAT124010.2
NONMMUT056814.2 	NONHSAT175885.1
NONMMUT056851.2 	NONHSAT175161.1
NONMMUT056910.2 	NONHSAT213304.1
NONMMUT056923.2 	NONHSAT214464.1
NONMMUT056938.2 	NONHSAT119664.2
NONMMUT056939.2 	NONHSAT119665.2
NONMMUT056943.2 	NONHSAT211835.1
NONMMUT056945.2 	NONHSAT211838.1
NONMMUT056952.2 	NONHSAT119684.2
NONMMUT056953.2 	NONHSAT119687.2
NONMMUT056954.2 	NONHSAT119685.2
NONMMUT056960.2 	NONHSAT211843.1
NONMMUT056965.2 	NONHSAT119702.2
NONMMUT056966.2 	NONHSAT119703.2
NONMMUT056968.2 	NONHSAT119705.2
NONMMUT056970.2 	NONHSAT119709.2
NONMMUT056976.2 	NONHSAT119723.2
NONMMUT056978.2 	NONHSAT071833.2
NONMMUT056996.2 	NONHSAT213327.1
NONMMUT057000.2 	NONHSAT084564.2
NONMMUT057005.2 	NONHSAT141130.2
NONMMUT057025.2 	NONHSAT119769.2
NONMMUT057069.2 	NONHSAT119853.2
NONMMUT057091.2 	NONHSAT211892.1
NONMMUT057095.2 	NONHSAT119942.2
NONMMUT057101.2 	NONHSAT119953.2
NONMMUT057126.2 	NONHSAT121015.2
NONMMUT057141.2 	NONHSAT097340.2
NONMMUT057143.2 	NONHSAT200188.1
NONMMUT057148.2 	NONHSAT076469.2
NONMMUT057149.2 	NONHSAT239199.1
NONMMUT057160.2 	NONHSAT120961.2
NONMMUT057162.2 	NONHSAT141944.2
NONMMUT057183.2 	NONHSAT247622.1
NONMMUT057185.2 	NONHSAT097386.2
NONMMUT057253.2 	NONHSAT208823.1
NONMMUT057259.2 	NONHSAT098133.2
NONMMUT057279.2 	NONHSAT151752.1
NONMMUT057309.2 	NONHSAT185096.1
NONMMUT057311.2 	NONHSAT072299.2
NONMMUT057312.2 	NONHSAT192601.1
NONMMUT057328.2 	NONHSAT182156.1
NONMMUT057336.2 	NONHSAT185100.1
NONMMUT057337.2 	NONHSAT185102.1
NONMMUT057342.2 	NONHSAT182155.1
NONMMUT057354.2 	NONHSAT240835.1
NONMMUT057368.2 	NONHSAT187160.1
NONMMUT057384.2 	NONHSAT072112.2
NONMMUT057395.2 	NONHSAT240797.1
NONMMUT057425.2 	NONHSAT122622.2
NONMMUT057431.2 	NONHSAT242258.1
NONMMUT057468.2 	NONHSAT187147.1
NONMMUT057475.2 	NONHSAT082007.2
NONMMUT057570.2 	NONHSAT240736.1
NONMMUT057577.2 	NONHSAT182030.1
NONMMUT057586.2 	NONHSAT240726.1
NONMMUT057588.2 	NONHSAT071693.2
NONMMUT057612.2 	NONHSAT071649.2
NONMMUT057687.2 	NONHSAT230510.1
NONMMUT057714.2 	NONHSAT163613.1
NONMMUT057722.2 	NONHSAT071625.2
NONMMUT057741.2 	NONHSAT071501.2
NONMMUT057744.2 	NONHSAT077343.2
NONMMUT057761.2 	NONHSAT184939.1
NONMMUT057775.2 	NONHSAT242131.1
NONMMUT057778.2 	NONHSAT071454.2
NONMMUT057787.2 	NONHSAT184916.1
NONMMUT057803.2 	NONHSAT071353.2
NONMMUT057808.2 	NONHSAT071343.2
NONMMUT057839.2 	NONHSAT142255.2
NONMMUT057934.2 	NONHSAT175828.1
NONMMUT057935.2 	NONHSAT121784.2
NONMMUT057958.2 	NONHSAT088294.2
NONMMUT057987.2 	NONHSAT193501.1
NONMMUT058009.2 	NONHSAT088415.2
NONMMUT058085.2 	NONHSAT090300.2
NONMMUT058094.2 	NONHSAT245611.1
NONMMUT058105.2 	NONHSAT195857.1
NONMMUT058242.2 	NONHSAT136098.2
NONMMUT058334.2 	NONHSAT246212.1
NONMMUT058343.2 	NONHSAT195368.1
NONMMUT058394.2 	NONHSAT246239.1
NONMMUT058398.2 	NONHSAT246258.1
NONMMUT058408.2 	NONHSAT246259.1
NONMMUT058414.2 	NONHSAT195389.1
NONMMUT058428.2 	NONHSAT246264.1
NONMMUT058438.2 	NONHSAT193452.1
NONMMUT058514.2 	NONHSAT200228.1
NONMMUT058536.2 	NONHSAT229007.1
NONMMUT058580.2 	NONHSAT156905.1
NONMMUT058613.2 	NONHSAT025395.2
NONMMUT058615.2 	NONHSAT161724.1
NONMMUT058636.2 	NONHSAT161719.1
NONMMUT058637.2 	NONHSAT161718.1
NONMMUT058660.2 	NONHSAT191952.1
NONMMUT058668.2 	NONHSAT192603.1
NONMMUT058681.2 	NONHSAT083231.2
NONMMUT058725.2 	NONHSAT026362.2
NONMMUT058727.2 	NONHSAT142909.2
NONMMUT058771.2 	NONHSAT231832.1
NONMMUT058782.2 	NONHSAT026202.2
NONMMUT058790.2 	NONHSAT251557.1
NONMMUT058832.2 	NONHSAT026129.2
NONMMUT058844.2 	NONHSAT026096.2
NONMMUT058910.2 	NONHSAT231016.1
NONMMUT058912.2 	NONHSAT025985.2
NONMMUT058920.2 	NONHSAT025981.2
NONMMUT058923.2 	NONHSAT005139.2
NONMMUT058935.2 	NONHSAT231790.1
NONMMUT059003.2 	NONHSAT025505.2
NONMMUT059007.2 	NONHSAT164337.1
NONMMUT059017.2 	NONHSAT212613.1
NONMMUT059067.2 	NONHSAT026833.2
NONMMUT059074.2 	NONHSAT163289.1
NONMMUT059114.2 	NONHSAT026890.2
NONMMUT059125.2 	NONHSAT222664.1
NONMMUT059145.2 	NONHSAT232724.1
NONMMUT059167.2 	NONHSAT026963.2
NONMMUT059230.2 	NONHSAT100669.2
NONMMUT059280.2 	NONHSAT027164.2
NONMMUT059301.2 	NONHSAT027194.2
NONMMUT059458.2 	NONHSAT103351.2
NONMMUT059540.2 	NONHSAT231969.1
NONMMUT059570.2 	NONHSAT164538.1
NONMMUT059606.2 	NONHSAT165279.1
NONMMUT059643.2 	NONHSAT100928.2
NONMMUT059653.2 	NONHSAT027609.2
NONMMUT059678.2 	NONHSAT239540.1
NONMMUT059702.2 	NONHSAT203576.1
NONMMUT059720.2 	NONHSAT229724.1
NONMMUT059753.2 	NONHSAT067898.2
NONMMUT059765.2 	NONHSAT240192.1
NONMMUT059779.2 	NONHSAT067998.2
NONMMUT059789.2 	NONHSAT239548.1
NONMMUT059854.2 	NONHSAT068195.2
NONMMUT059893.2 	NONHSAT138452.2
NONMMUT059910.2 	NONHSAT067686.2
NONMMUT059940.2 	NONHSAT141972.2
NONMMUT059952.2 	NONHSAT101620.2
NONMMUT059954.2 	NONHSAT148038.2
NONMMUT059991.2 	NONHSAT239601.1
NONMMUT060073.2 	NONHSAT239451.1
NONMMUT060075.2 	NONHSAT179823.1
NONMMUT060117.2 	NONHSAT066833.2
NONMMUT060180.2 	NONHSAT090190.2
NONMMUT060206.2 	NONHSAT180913.1
NONMMUT060276.2 	NONHSAT239397.1
NONMMUT060285.2 	NONHSAT123700.2
NONMMUT060291.2 	NONHSAT243028.1
NONMMUT060305.2 	NONHSAT079879.2
NONMMUT060347.2 	NONHSAT231314.1
NONMMUT060407.2 	NONHSAT179742.1
NONMMUT060438.2 	NONHSAT180409.1
NONMMUT060488.2 	NONHSAT066216.2
NONMMUT060505.2 	NONHSAT228914.1
NONMMUT060585.2 	NONHSAT179697.1
NONMMUT060607.2 	NONHSAT125669.2
NONMMUT060626.2 	NONHSAT179687.1
NONMMUT060627.2 	NONHSAT180357.1
NONMMUT060673.2 	NONHSAT116880.2
NONMMUT060688.2 	NONHSAT179665.1
NONMMUT060778.2 	NONHSAT239922.1
NONMMUT060789.2 	NONHSAT064154.2
NONMMUT060793.2 	NONHSAT179647.1
NONMMUT060798.2 	NONHSAT064137.2
NONMMUT060807.2 	NONHSAT180790.1
NONMMUT060837.2 	NONHSAT179623.1
NONMMUT060840.2 	NONHSAT180763.1
NONMMUT060860.2 	NONHSAT179506.1
NONMMUT060889.2 	NONHSAT047757.2
NONMMUT060953.2 	NONHSAT008819.2
NONMMUT060965.2 	NONHSAT125236.2
NONMMUT060991.2 	NONHSAT179907.1
NONMMUT061117.2 	NONHSAT232754.1
NONMMUT061190.2 	NONHSAT239465.1
NONMMUT061200.2 	NONHSAT179864.1
NONMMUT061207.2 	NONHSAT067077.2
NONMMUT061209.2 	NONHSAT067070.2
NONMMUT061227.2 	NONHSAT018246.2
NONMMUT061257.2 	NONHSAT229677.1
NONMMUT061290.2 	NONHSAT158902.1
NONMMUT061303.2 	NONHSAT158908.1
NONMMUT061363.2 	NONHSAT127459.2
NONMMUT061375.2 	NONHSAT236964.1
NONMMUT061620.2 	NONHSAT041064.2
NONMMUT061826.2 	NONHSAT258532.1
NONMMUT061832.2 	NONHSAT047150.2
NONMMUT061883.2 	NONHSAT041308.2
NONMMUT061891.2 	NONHSAT051193.2
NONMMUT061900.2 	NONHSAT051184.2
NONMMUT062053.2 	NONHSAT050246.2
NONMMUT062058.2 	NONHSAT171996.1
NONMMUT062067.2 	NONHSAT235667.1
NONMMUT062077.2 	NONHSAT235655.1
NONMMUT062085.2 	NONHSAT050207.2
NONMMUT062154.2 	NONHSAT049670.2
NONMMUT062159.2 	NONHSAT049679.2
NONMMUT062210.2 	NONHSAT048526.2
NONMMUT062216.2 	NONHSAT171199.1
NONMMUT062228.2 	NONHSAT171926.1
NONMMUT062268.2 	NONHSAT103875.2
NONMMUT062279.2 	NONHSAT048153.2
NONMMUT062330.2 	NONHSAT048278.2
NONMMUT062348.2 	NONHSAT048306.2
NONMMUT062372.2 	NONHSAT201812.1
NONMMUT062382.2 	NONHSAT171171.1
NONMMUT062405.2 	NONHSAT162279.1
NONMMUT062437.2 	NONHSAT092272.2
NONMMUT062456.2 	NONHSAT047866.2
NONMMUT062466.2 	NONHSAT040803.2
NONMMUT062481.2 	NONHSAT047895.2
NONMMUT062496.2 	NONHSAT219604.1
NONMMUT062523.2 	NONHSAT235024.1
NONMMUT062530.2 	NONHSAT195972.1
NONMMUT062537.2 	NONHSAT083418.2
NONMMUT062562.2 	NONHSAT235531.1
NONMMUT062572.2 	NONHSAT148256.1
NONMMUT062575.2 	NONHSAT137804.2
NONMMUT062576.2 	NONHSAT224015.1
NONMMUT062600.2 	NONHSAT143799.2
NONMMUT062608.2 	NONHSAT159515.1
NONMMUT062642.2 	NONHSAT160591.1
NONMMUT062722.2 	NONHSAT023413.2
NONMMUT062727.2 	NONHSAT023394.2
NONMMUT062744.2 	NONHSAT023362.2
NONMMUT062751.2 	NONHSAT160572.1
NONMMUT062796.2 	NONHSAT159448.1
NONMMUT062835.2 	NONHSAT230675.1
NONMMUT062872.2 	NONHSAT036994.2
NONMMUT062887.2 	NONHSAT230659.1
NONMMUT062889.2 	NONHSAT159417.1
NONMMUT062909.2 	NONHSAT230648.1
NONMMUT062910.2 	NONHSAT160516.1
NONMMUT062915.2 	NONHSAT160514.1
NONMMUT062933.2 	NONHSAT081563.2
NONMMUT062945.2 	NONHSAT077313.2
NONMMUT062949.2 	NONHSAT033616.2
NONMMUT062993.2 	NONHSAT161297.1
NONMMUT063027.2 	NONHSAT017619.2
NONMMUT063042.2 	NONHSAT063074.2
NONMMUT063054.2 	NONHSAT017683.2
NONMMUT063056.2 	NONHSAT160034.1
NONMMUT063059.2 	NONHSAT196621.1
NONMMUT063063.2 	NONHSAT017682.2
NONMMUT063093.2 	NONHSAT230265.1
NONMMUT063101.2 	NONHSAT087694.2
NONMMUT063109.2 	NONHSAT123283.2
NONMMUT063158.2 	NONHSAT017852.2
NONMMUT063160.2 	NONHSAT017861.2
NONMMUT063169.2 	NONHSAT229615.1
NONMMUT063187.2 	NONHSAT158818.1
NONMMUT063247.2 	NONHSAT018028.2
NONMMUT063340.2 	NONHSAT158885.1
NONMMUT063369.2 	NONHSAT140811.2
NONMMUT063372.2 	NONHSAT140856.2
NONMMUT063460.2 	NONHSAT236445.1
NONMMUT063462.2 	NONHSAT141042.2
NONMMUT063477.2 	NONHSAT173693.1
NONMMUT063493.2 	NONHSAT172772.1
NONMMUT063508.2 	NONHSAT173698.1
NONMMUT063533.2 	NONHSAT172788.1
NONMMUT063536.2 	NONHSAT141162.2
NONMMUT063576.2 	NONHSAT223553.1
NONMMUT063603.2 	NONHSAT257818.1
NONMMUT063616.2 	NONHSAT097860.2
NONMMUT063621.2 	NONHSAT141480.2
NONMMUT063659.2 	NONHSAT165520.1
NONMMUT063697.2 	NONHSAT235935.1
NONMMUT063701.2 	NONHSAT141630.2
NONMMUT063718.2 	NONHSAT235970.1
NONMMUT063735.2 	NONHSAT236519.1
NONMMUT063787.2 	NONHSAT172884.1
NONMMUT063923.2 	NONHSAT016757.2
NONMMUT063952.2 	NONHSAT016816.2
NONMMUT063953.2 	NONHSAT016817.2
NONMMUT063986.2 	NONHSAT156327.1
NONMMUT064002.2 	NONHSAT158595.1
NONMMUT064032.2 	NONHSAT228601.1
NONMMUT064076.2 	NONHSAT228629.1
NONMMUT064127.2 	NONHSAT229555.1
NONMMUT064208.2 	NONHSAT159984.1
NONMMUT064275.2 	NONHSAT230237.1
NONMMUT064278.2 	NONHSAT161693.1
NONMMUT064283.2 	NONHSAT017479.2
NONMMUT064366.2 	NONHSAT022636.2
NONMMUT064428.2 	NONHSAT113090.2
NONMMUT064464.2 	NONHSAT093148.2
NONMMUT064652.2 	NONHSAT044014.2
NONMMUT064685.2 	NONHSAT193370.1
NONMMUT064790.2 	NONHSAT124809.2
NONMMUT064792.2 	NONHSAT124805.2
NONMMUT064812.2 	NONHSAT173964.1
NONMMUT064839.2 	NONHSAT166424.1
NONMMUT064919.2 	NONHSAT010172.2
NONMMUT064946.2 	NONHSAT181094.1
NONMMUT064976.2 	NONHSAT255851.1
NONMMUT065009.2 	NONHSAT126320.2
NONMMUT065076.2 	NONHSAT227090.1
NONMMUT065090.2 	NONHSAT024832.2
NONMMUT065106.2 	NONHSAT069883.2
NONMMUT065116.2 	NONHSAT215646.1
NONMMUT065160.2 	NONHSAT215630.1
NONMMUT065191.2 	NONHSAT125825.2
NONMMUT065198.2 	NONHSAT215616.1
NONMMUT065202.2 	NONHSAT218026.1
NONMMUT065205.2 	NONHSAT125813.2
NONMMUT065209.2 	NONHSAT215406.1
NONMMUT065211.2 	NONHSAT124960.2
NONMMUT065367.2 	NONHSAT215463.1
NONMMUT065412.2 	NONHSAT163247.1
NONMMUT065426.2 	NONHSAT248032.1
NONMMUT065510.2 	NONHSAT099505.2
NONMMUT065524.2 	NONHSAT120236.2
NONMMUT065529.2 	NONHSAT180405.1
NONMMUT065630.2 	NONHSAT247974.1
NONMMUT065692.2 	NONHSAT099289.2
NONMMUT065695.2 	NONHSAT247941.1
NONMMUT065696.2 	NONHSAT247926.1
NONMMUT065775.2 	NONHSAT200665.1
NONMMUT065808.2 	NONHSAT199361.1
NONMMUT065840.2 	NONHSAT195709.1
NONMMUT065888.2 	NONHSAT185570.1
NONMMUT065973.2 	NONHSAT180239.1
NONMMUT066008.2 	NONHSAT239823.1
NONMMUT066042.2 	NONHSAT081093.2
NONMMUT066060.2 	NONHSAT180220.1
NONMMUT066072.2 	NONHSAT239815.1
NONMMUT066091.2 	NONHSAT101891.2
NONMMUT066124.2 	NONHSAT117897.2
NONMMUT066136.2 	NONHSAT062803.2
NONMMUT066137.2 	NONHSAT062798.2
NONMMUT066168.2 	NONHSAT192288.1
NONMMUT066191.2 	NONHSAT247832.1
NONMMUT066223.2 	NONHSAT200512.1
NONMMUT066245.2 	NONHSAT098649.2
NONMMUT066251.2 	NONHSAT098643.2
NONMMUT066295.2 	NONHSAT102514.2
NONMMUT066303.2 	NONHSAT006535.2
NONMMUT066341.2 	NONHSAT180189.1
NONMMUT066355.2 	NONHSAT237829.1
NONMMUT066376.2 	NONHSAT239779.1
NONMMUT066395.2 	NONHSAT221795.1
NONMMUT066438.2 	NONHSAT179461.1
NONMMUT066466.2 	NONHSAT128576.2
NONMMUT066494.2 	NONHSAT173830.1
NONMMUT066495.2 	NONHSAT245956.1
NONMMUT066512.2 	NONHSAT173836.1
NONMMUT066524.2 	NONHSAT142366.2
NONMMUT066525.2 	NONHSAT142371.2
NONMMUT066531.2 	NONHSAT172975.1
NONMMUT066569.2 	NONHSAT142409.2
NONMMUT066579.2 	NONHSAT236010.1
NONMMUT066601.2 	NONHSAT174427.1
NONMMUT066609.2 	NONHSAT236563.1
NONMMUT066632.2 	NONHSAT243034.1
NONMMUT066637.2 	NONHSAT173880.1
NONMMUT066677.2 	NONHSAT236051.1
NONMMUT066706.2 	NONHSAT173096.1
NONMMUT066740.2 	NONHSAT142661.2
NONMMUT066855.2 	NONHSAT142873.2
NONMMUT066909.2 	NONHSAT173171.1
NONMMUT066943.2 	NONHSAT004930.2
NONMMUT066953.2 	NONHSAT236082.1
NONMMUT066969.2 	NONHSAT236707.1
NONMMUT066984.2 	NONHSAT236711.1
NONMMUT066997.2 	NONHSAT143225.2
NONMMUT067022.2 	NONHSAT173207.1
NONMMUT067038.2 	NONHSAT013363.2
NONMMUT067061.2 	NONHSAT143366.2
NONMMUT067088.2 	NONHSAT236761.1
NONMMUT067109.2 	NONHSAT143565.2
NONMMUT067114.2 	NONHSAT236121.1
NONMMUT067135.2 	NONHSAT143517.2
NONMMUT067150.2 	NONHSAT223955.1
NONMMUT067214.2 	NONHSAT143692.2
NONMMUT067236.2 	NONHSAT143715.2
NONMMUT067309.2 	NONHSAT174082.1
NONMMUT067369.2 	NONHSAT143944.2
NONMMUT067376.2 	NONHSAT173353.1
NONMMUT067383.2 	NONHSAT143976.2
NONMMUT067419.2 	NONHSAT174128.1
NONMMUT067436.2 	NONHSAT144129.2
NONMMUT067466.2 	NONHSAT236875.1
NONMMUT067503.2 	NONHSAT172839.1
NONMMUT067547.2 	NONHSAT236905.1
NONMMUT067558.2 	NONHSAT236230.1
NONMMUT067671.2 	NONHSAT010436.2
NONMMUT067675.2 	NONHSAT010088.2
NONMMUT067697.2 	NONHSAT080945.2
NONMMUT067710.2 	NONHSAT153108.1
NONMMUT067780.2 	NONHSAT153170.1
NONMMUT067781.2 	NONHSAT227793.1
NONMMUT067795.2 	NONHSAT153188.1
NONMMUT067808.2 	NONHSAT158071.1
NONMMUT067828.2 	NONHSAT156864.1
NONMMUT067894.2 	NONHSAT023988.2
NONMMUT067931.2 	NONHSAT158525.1
NONMMUT067946.2 	NONHSAT023904.2
NONMMUT068107.2 	NONHSAT230029.1
NONMMUT068119.2 	NONHSAT160648.1
NONMMUT068127.2 	NONHSAT023770.2
NONMMUT068144.2 	NONHSAT149796.1
NONMMUT068168.2 	NONHSAT222373.1
NONMMUT068276.2 	NONHSAT061038.2
NONMMUT068279.2 	NONHSAT061051.2
NONMMUT068282.2 	NONHSAT179439.1
NONMMUT068290.2 	NONHSAT179443.1
NONMMUT068313.2 	NONHSAT072123.2
NONMMUT068322.2 	NONHSAT180165.1
NONMMUT068331.2 	NONHSAT179456.1
NONMMUT068335.2 	NONHSAT061176.2
NONMMUT068343.2 	NONHSAT042264.2
NONMMUT068344.2 	NONHSAT217062.1
NONMMUT068350.2 	NONHSAT192711.1
NONMMUT068366.2 	NONHSAT211911.1
NONMMUT068410.2 	NONHSAT158054.1
NONMMUT068419.2 	NONHSAT230201.1
NONMMUT068425.2 	NONHSAT025216.2
NONMMUT068481.2 	NONHSAT233310.1
NONMMUT068486.2 	NONHSAT025113.2
NONMMUT068490.2 	NONHSAT025106.2
NONMMUT068554.2 	NONHSAT159843.1
NONMMUT068568.2 	NONHSAT025025.2
NONMMUT068586.2 	NONHSAT230933.1
NONMMUT068595.2 	NONHSAT024988.2
NONMMUT068602.2 	NONHSAT159830.1
NONMMUT068641.2 	NONHSAT230144.1
NONMMUT068642.2 	NONHSAT024899.2
NONMMUT068692.2 	NONHSAT230128.1
NONMMUT068714.2 	NONHSAT024807.2
NONMMUT068726.2 	NONHSAT024785.2
NONMMUT068733.2 	NONHSAT024787.2
NONMMUT068739.2 	NONHSAT230127.1
NONMMUT068800.2 	NONHSAT159757.1
NONMMUT068819.2 	NONHSAT024668.2
NONMMUT068825.2 	NONHSAT024652.2
NONMMUT068856.2 	NONHSAT024525.2
NONMMUT068863.2 	NONHSAT024510.2
NONMMUT068872.2 	NONHSAT230843.1
NONMMUT068882.2 	NONHSAT230099.1
NONMMUT068884.2 	NONHSAT230841.1
NONMMUT068885.2 	NONHSAT230098.1
NONMMUT068893.2 	NONHSAT160806.1
NONMMUT068903.2 	NONHSAT230097.1
NONMMUT068918.2 	NONHSAT024422.2
NONMMUT068926.2 	NONHSAT159736.1
NONMMUT068929.2 	NONHSAT159734.1
NONMMUT068939.2 	NONHSAT024377.2
NONMMUT068954.2 	NONHSAT159723.1
NONMMUT068961.2 	NONHSAT159718.1
NONMMUT068970.2 	NONHSAT161531.1
NONMMUT068972.2 	NONHSAT160774.1
NONMMUT069104.2 	NONHSAT230801.1
NONMMUT069122.2 	NONHSAT230048.1
NONMMUT069127.2 	NONHSAT024052.2
NONMMUT069137.2 	NONHSAT024034.2
NONMMUT069161.2 	NONHSAT234844.1
