NONMMUT000001.2 	NONHSAT212998.1
NONMMUT052737.2 	NONHSAT068139.2
NONMMUT052738.2 	NONHSAT191916.1
NONMMUT052739.2 	NONHSAT180101.1
NONMMUT052740.2 	NONHSAT198587.1
NONMMUT052741.2 	NONHSAT198587.1
NONMMUT052743.2 	NONHSAT158634.1
NONMMUT052744.2 	NONHSAT009236.2
NONMMUT052745.2 	NONHSAT003288.2
NONMMUT052746.2 	NONHSAT243129.1
NONMMUT052747.2 	NONHSAT247512.1
NONMMUT052748.2 	NONHSAT247512.1
NONMMUT052749.2 	NONHSAT229852.1
NONMMUT052750.2 	NONHSAT085056.2
NONMMUT052752.2 	NONHSAT085059.2
NONMMUT052753.2 	NONHSAT247510.1
NONMMUT052755.2 	NONHSAT197600.1
NONMMUT052756.2 	NONHSAT144804.2
NONMMUT052758.2 	NONHSAT011729.2
NONMMUT052759.2 	NONHSAT258324.1
NONMMUT052760.2 	NONHSAT060668.2
NONMMUT052764.2 	NONHSAT231620.1
NONMMUT052767.2 	NONHSAT242100.1
NONMMUT052770.2 	NONHSAT231620.1
NONMMUT052771.2 	NONHSAT009241.2
NONMMUT052774.2 	NONHSAT210299.1
NONMMUT052775.2 	NONHSAT169752.1
NONMMUT052776.2 	NONHSAT184074.1
NONMMUT052777.2 	NONHSAT031595.2
NONMMUT052778.2 	NONHSAT236230.1
NONMMUT052779.2 	NONHSAT242100.1
NONMMUT052781.2 	NONHSAT252949.1
NONMMUT052782.2 	NONHSAT031595.2
NONMMUT052786.2 	NONHSAT031595.2
NONMMUT052787.2 	NONHSAT156984.1
NONMMUT052790.2 	NONHSAT237809.1
NONMMUT052792.2 	NONHSAT253058.1
NONMMUT052793.2 	NONHSAT258324.1
NONMMUT052796.2 	NONHSAT174907.1
NONMMUT052797.2 	NONHSAT151558.1
NONMMUT052799.2 	NONHSAT197415.1
NONMMUT052800.2 	NONHSAT232777.1
NONMMUT052801.2 	NONHSAT068218.2
NONMMUT052802.2 	NONHSAT068218.2
NONMMUT052803.2 	NONHSAT232777.1
NONMMUT052805.2 	NONHSAT232777.1
NONMMUT052806.2 	NONHSAT068218.2
NONMMUT052807.2 	NONHSAT161617.1
NONMMUT052808.2 	NONHSAT246887.1
NONMMUT052809.2 	NONHSAT232317.1
NONMMUT052810.2 	NONHSAT197415.1
NONMMUT052811.2 	NONHSAT197415.1
NONMMUT052812.2 	NONHSAT232777.1
NONMMUT052813.2 	NONHSAT232777.1
NONMMUT052814.2 	NONHSAT232777.1
NONMMUT052815.2 	NONHSAT068218.2
NONMMUT052816.2 	NONHSAT232777.1
NONMMUT052817.2 	NONHSAT068218.2
NONMMUT052818.2 	NONHSAT243266.1
NONMMUT052819.2 	NONHSAT232777.1
NONMMUT052820.2 	NONHSAT196431.1
NONMMUT052821.2 	NONHSAT190774.1
NONMMUT052822.2 	NONHSAT243266.1
NONMMUT052823.2 	NONHSAT172525.1
NONMMUT052825.2 	NONHSAT203939.1
NONMMUT052826.2 	NONHSAT243140.1
NONMMUT052829.2 	NONHSAT225589.1
NONMMUT052831.2 	NONHSAT231584.1
NONMMUT052832.2 	NONHSAT236547.1
NONMMUT052833.2 	NONHSAT178719.1
NONMMUT052835.2 	NONHSAT128866.2
NONMMUT052837.2 	NONHSAT230366.1
NONMMUT052838.2 	NONHSAT070692.2
NONMMUT052839.2 	NONHSAT190652.1
NONMMUT052840.2 	NONHSAT089365.2
NONMMUT052841.2 	NONHSAT158406.1
NONMMUT052842.2 	NONHSAT202471.1
NONMMUT052844.2 	NONHSAT072215.2
NONMMUT052847.2 	NONHSAT244293.1
NONMMUT052848.2 	NONHSAT149665.1
NONMMUT052849.2 	NONHSAT053549.2
NONMMUT052850.2 	NONHSAT121835.2
NONMMUT052851.2 	NONHSAT130994.2
NONMMUT052852.2 	NONHSAT251251.1
NONMMUT052853.2 	NONHSAT185317.1
NONMMUT052854.2 	NONHSAT118629.2
NONMMUT052855.2 	NONHSAT197627.1
NONMMUT052860.2 	NONHSAT036703.2
NONMMUT052863.2 	NONHSAT239943.1
NONMMUT052867.2 	NONHSAT199979.1
NONMMUT052868.2 	NONHSAT080050.2
NONMMUT052870.2 	NONHSAT090530.2
NONMMUT052871.2 	NONHSAT232443.1
NONMMUT052872.2 	NONHSAT148846.1
NONMMUT052875.2 	NONHSAT192505.1
NONMMUT052876.2 	NONHSAT060287.2
NONMMUT052878.2 	NONHSAT148809.1
NONMMUT052881.2 	NONHSAT194497.1
NONMMUT052882.2 	NONHSAT180414.1
NONMMUT052883.2 	NONHSAT210253.1
NONMMUT052885.2 	NONHSAT149934.1
NONMMUT052889.2 	NONHSAT060669.2
NONMMUT052890.2 	NONHSAT253669.1
NONMMUT052893.2 	NONHSAT222435.1
NONMMUT052894.2 	NONHSAT232199.1
NONMMUT052895.2 	NONHSAT132830.2
NONMMUT052900.2 	NONHSAT142556.2
NONMMUT052905.2 	NONHSAT236547.1
NONMMUT052906.2 	NONHSAT249639.1
NONMMUT052907.2 	NONHSAT149665.1
NONMMUT052908.2 	NONHSAT253114.1
NONMMUT052909.2 	NONHSAT242100.1
NONMMUT052910.2 	NONHSAT246772.1
NONMMUT052911.2 	NONHSAT244157.1
NONMMUT052912.2 	NONHSAT219822.1
NONMMUT052913.2 	NONHSAT139636.2
NONMMUT052915.2 	NONHSAT103174.2
NONMMUT052916.2 	NONHSAT093248.2
NONMMUT052917.2 	NONHSAT039400.2
NONMMUT052918.2 	NONHSAT248663.1
NONMMUT052919.2 	NONHSAT074455.2
NONMMUT052920.2 	NONHSAT197446.1
NONMMUT052922.2 	NONHSAT074242.2
NONMMUT052923.2 	NONHSAT202409.1
NONMMUT052924.2 	NONHSAT257800.1
NONMMUT052925.2 	NONHSAT188310.1
NONMMUT052926.2 	NONHSAT061526.2
NONMMUT052931.2 	NONHSAT040293.2
NONMMUT052932.2 	NONHSAT179307.1
NONMMUT052934.2 	NONHSAT200004.1
NONMMUT052935.2 	NONHSAT200004.1
NONMMUT052936.2 	NONHSAT258324.1
NONMMUT052938.2 	NONHSAT206137.1
NONMMUT052939.2 	NONHSAT096618.2
NONMMUT052942.2 	NONHSAT096108.2
NONMMUT052944.2 	NONHSAT243140.1
NONMMUT052945.2 	NONHSAT148809.1
NONMMUT052946.2 	NONHSAT148809.1
NONMMUT052949.2 	NONHSAT079430.2
NONMMUT052955.2 	NONHSAT222838.1
NONMMUT052956.2 	NONHSAT113450.2
NONMMUT052957.2 	NONHSAT148567.1
NONMMUT052959.2 	NONHSAT207348.1
NONMMUT052960.2 	NONHSAT241034.1
NONMMUT052961.2 	NONHSAT216991.1
NONMMUT052963.2 	NONHSAT170242.1
NONMMUT052966.2 	NONHSAT031595.2
NONMMUT052968.2 	NONHSAT099967.2
NONMMUT052969.2 	NONHSAT148809.1
NONMMUT052971.2 	NONHSAT233782.1
NONMMUT052974.2 	NONHSAT168320.1
NONMMUT052980.2 	NONHSAT121629.2
NONMMUT052981.2 	NONHSAT148903.1
NONMMUT052982.2 	NONHSAT232199.1
NONMMUT052986.2 	NONHSAT243140.1
NONMMUT052989.2 	NONHSAT170242.1
NONMMUT052996.2 	NONHSAT219137.1
NONMMUT053003.2 	NONHSAT229301.1
NONMMUT053005.2 	NONHSAT165298.1
NONMMUT053007.2 	NONHSAT198691.1
NONMMUT053008.2 	NONHSAT100501.2
NONMMUT053010.2 	NONHSAT199701.1
NONMMUT053012.2 	NONHSAT077793.2
NONMMUT053013.2 	NONHSAT130994.2
NONMMUT053016.2 	NONHSAT237078.1
NONMMUT053017.2 	NONHSAT075596.2
NONMMUT053019.2 	NONHSAT108066.2
NONMMUT053020.2 	NONHSAT226660.1
NONMMUT053021.2 	NONHSAT191271.1
NONMMUT053023.2 	NONHSAT204373.1
NONMMUT053024.2 	NONHSAT252762.1
NONMMUT053025.2 	NONHSAT251455.1
NONMMUT053026.2 	NONHSAT148809.1
NONMMUT053028.2 	NONHSAT013600.2
NONMMUT053029.2 	NONHSAT072704.2
NONMMUT053030.2 	NONHSAT258555.1
NONMMUT053032.2 	NONHSAT171860.1
NONMMUT053033.2 	NONHSAT022225.2
NONMMUT053034.2 	NONHSAT022225.2
NONMMUT053038.2 	NONHSAT249613.1
NONMMUT053043.2 	NONHSAT206981.1
NONMMUT053045.2 	NONHSAT237078.1
NONMMUT053046.2 	NONHSAT130994.2
NONMMUT053047.2 	NONHSAT013600.2
NONMMUT053048.2 	NONHSAT194005.1
NONMMUT053051.2 	NONHSAT243266.1
NONMMUT053053.2 	NONHSAT234631.1
NONMMUT053054.2 	NONHSAT096108.2
NONMMUT053055.2 	NONHSAT158586.1
NONMMUT053056.2 	NONHSAT235416.1
NONMMUT053057.2 	NONHSAT249762.1
NONMMUT053059.2 	NONHSAT198428.1
NONMMUT053060.2 	NONHSAT156447.1
NONMMUT053063.2 	NONHSAT068671.2
NONMMUT053065.2 	NONHSAT198706.1
NONMMUT053067.2 	NONHSAT234381.1
NONMMUT053068.2 	NONHSAT255242.1
NONMMUT053069.2 	NONHSAT188310.1
NONMMUT053073.2 	NONHSAT061526.2
NONMMUT053075.2 	NONHSAT226940.1
NONMMUT053076.2 	NONHSAT233115.1
NONMMUT053078.2 	NONHSAT130445.2
NONMMUT053079.2 	NONHSAT200061.1
NONMMUT053080.2 	NONHSAT191105.1
NONMMUT053081.2 	NONHSAT183197.1
NONMMUT053082.2 	NONHSAT096907.2
NONMMUT053083.2 	NONHSAT244293.1
NONMMUT053084.2 	NONHSAT200078.1
NONMMUT053085.2 	NONHSAT219367.1
NONMMUT053089.2 	NONHSAT121629.2
NONMMUT053091.2 	NONHSAT148809.1
NONMMUT053092.2 	NONHSAT198725.1
NONMMUT053093.2 	NONHSAT077798.2
NONMMUT053095.2 	NONHSAT129674.2
NONMMUT053097.2 	NONHSAT196708.1
NONMMUT053099.2 	NONHSAT096939.2
NONMMUT053100.2 	NONHSAT192728.1
NONMMUT053103.2 	NONHSAT211636.1
NONMMUT053106.2 	NONHSAT191916.1
NONMMUT053107.2 	NONHSAT243140.1
NONMMUT053112.2 	NONHSAT015494.2
NONMMUT053113.2 	NONHSAT161667.1
NONMMUT053117.2 	NONHSAT212139.1
NONMMUT053118.2 	NONHSAT178635.1
NONMMUT053119.2 	NONHSAT223070.1
NONMMUT053121.2 	NONHSAT233082.1
NONMMUT053123.2 	NONHSAT188310.1
NONMMUT053124.2 	NONHSAT087444.2
NONMMUT053125.2 	NONHSAT144804.2
NONMMUT053127.2 	NONHSAT035100.2
NONMMUT053130.2 	NONHSAT030772.2
NONMMUT053132.2 	NONHSAT141590.2
NONMMUT053133.2 	NONHSAT245957.1
NONMMUT053135.2 	NONHSAT247508.1
NONMMUT053138.2 	NONHSAT176966.1
NONMMUT053139.2 	NONHSAT252949.1
NONMMUT053144.2 	NONHSAT235560.1
NONMMUT053145.2 	NONHSAT231620.1
NONMMUT053146.2 	NONHSAT236819.1
NONMMUT053147.2 	NONHSAT204698.1
NONMMUT053149.2 	NONHSAT191906.1
NONMMUT053150.2 	NONHSAT253112.1
NONMMUT053151.2 	NONHSAT254823.1
NONMMUT053152.2 	NONHSAT243672.1
NONMMUT053159.2 	NONHSAT000970.2
NONMMUT053160.2 	NONHSAT156424.1
NONMMUT053163.2 	NONHSAT243140.1
NONMMUT053166.2 	NONHSAT148809.1
NONMMUT053167.2 	NONHSAT200033.1
NONMMUT053168.2 	NONHSAT013600.2
NONMMUT053169.2 	NONHSAT200111.1
NONMMUT053171.2 	NONHSAT130449.2
NONMMUT053172.2 	NONHSAT186544.1
NONMMUT053173.2 	NONHSAT247573.1
NONMMUT053174.2 	NONHSAT248378.1
NONMMUT053176.2 	NONHSAT188310.1
NONMMUT053177.2 	NONHSAT251990.1
NONMMUT053179.2 	NONHSAT243140.1
NONMMUT053180.2 	NONHSAT243266.1
NONMMUT053181.2 	NONHSAT248417.1
NONMMUT053182.2 	NONHSAT246832.1
NONMMUT053183.2 	NONHSAT005177.2
NONMMUT053184.2 	NONHSAT066444.2
NONMMUT053186.2 	NONHSAT230629.1
NONMMUT053187.2 	NONHSAT201791.1
NONMMUT053188.2 	NONHSAT063855.2
NONMMUT053189.2 	NONHSAT133286.2
NONMMUT053190.2 	NONHSAT097093.2
NONMMUT053191.2 	NONHSAT099966.2
NONMMUT053192.2 	NONHSAT258290.1
NONMMUT053195.2 	NONHSAT202919.1
NONMMUT053196.2 	NONHSAT249929.1
NONMMUT053197.2 	NONHSAT247578.1
NONMMUT053198.2 	NONHSAT077942.2
NONMMUT053200.2 	NONHSAT170855.1
NONMMUT053202.2 	NONHSAT068048.2
NONMMUT053203.2 	NONHSAT198757.1
NONMMUT053204.2 	NONHSAT080168.2
NONMMUT053206.2 	NONHSAT114644.2
NONMMUT053207.2 	NONHSAT247751.1
NONMMUT053208.2 	NONHSAT216154.1
NONMMUT053209.2 	NONHSAT082317.2
NONMMUT053211.2 	NONHSAT082317.2
NONMMUT053212.2 	NONHSAT257865.1
NONMMUT053213.2 	NONHSAT085056.2
NONMMUT053214.2 	NONHSAT097124.2
NONMMUT053215.2 	NONHSAT232349.1
NONMMUT053216.2 	NONHSAT011905.2
NONMMUT053217.2 	NONHSAT095570.2
NONMMUT053218.2 	NONHSAT194687.1
NONMMUT053219.2 	NONHSAT227658.1
NONMMUT053220.2 	NONHSAT138560.2
NONMMUT053221.2 	NONHSAT100534.2
NONMMUT053222.2 	NONHSAT100534.2
NONMMUT053223.2 	NONHSAT138802.2
NONMMUT053224.2 	NONHSAT241305.1
NONMMUT053225.2 	NONHSAT243266.1
NONMMUT053228.2 	NONHSAT228605.1
NONMMUT053229.2 	NONHSAT231620.1
NONMMUT053230.2 	NONHSAT241987.1
NONMMUT053231.2 	NONHSAT227862.1
NONMMUT053233.2 	NONHSAT121629.2
NONMMUT053234.2 	NONHSAT191906.1
NONMMUT053235.2 	NONHSAT242537.1
NONMMUT053236.2 	NONHSAT039406.2
NONMMUT053237.2 	NONHSAT076560.2
NONMMUT053238.2 	NONHSAT166101.1
NONMMUT053240.2 	NONHSAT166101.1
NONMMUT053241.2 	NONHSAT153094.1
NONMMUT053242.2 	NONHSAT166058.1
NONMMUT053243.2 	NONHSAT255429.1
NONMMUT053244.2 	NONHSAT116233.2
NONMMUT053245.2 	NONHSAT236881.1
NONMMUT053247.2 	NONHSAT240052.1
NONMMUT053248.2 	NONHSAT238957.1
NONMMUT053251.2 	NONHSAT205156.1
NONMMUT053252.2 	NONHSAT177216.1
NONMMUT053254.2 	NONHSAT231686.1
NONMMUT053255.2 	NONHSAT191864.1
NONMMUT053256.2 	NONHSAT184808.1
NONMMUT053257.2 	NONHSAT230446.1
NONMMUT053258.2 	NONHSAT085056.2
NONMMUT053259.2 	NONHSAT200124.1
NONMMUT053260.2 	NONHSAT077942.2
NONMMUT053261.2 	NONHSAT100501.2
NONMMUT053262.2 	NONHSAT200124.1
NONMMUT053264.2 	NONHSAT258260.1
NONMMUT053265.2 	NONHSAT077581.2
NONMMUT053266.2 	NONHSAT077942.2
NONMMUT053267.2 	NONHSAT200124.1
NONMMUT053268.2 	NONHSAT196902.1
NONMMUT053269.2 	NONHSAT258671.1
NONMMUT053271.2 	NONHSAT161036.1
NONMMUT053273.2 	NONHSAT248392.1
NONMMUT053274.2 	NONHSAT097159.2
NONMMUT053275.2 	NONHSAT082351.2
NONMMUT053277.2 	NONHSAT054870.2
NONMMUT053279.2 	NONHSAT200128.1
NONMMUT053282.2 	NONHSAT198771.1
NONMMUT053287.2 	NONHSAT148809.1
NONMMUT053289.2 	NONHSAT148809.1
NONMMUT053290.2 	NONHSAT061518.2
NONMMUT053291.2 	NONHSAT031595.2
NONMMUT053292.2 	NONHSAT198657.1
NONMMUT053293.2 	NONHSAT013600.2
NONMMUT053296.2 	NONHSAT252111.1
NONMMUT053298.2 	NONHSAT248398.1
NONMMUT053299.2 	NONHSAT248399.1
NONMMUT053300.2 	NONHSAT210044.1
NONMMUT053301.2 	NONHSAT082317.2
NONMMUT053302.2 	NONHSAT069099.2
NONMMUT053303.2 	NONHSAT035277.2
NONMMUT053304.2 	NONHSAT069099.2
NONMMUT053306.2 	NONHSAT077942.2
NONMMUT053307.2 	NONHSAT040270.2
NONMMUT053311.2 	NONHSAT178906.1
NONMMUT053312.2 	NONHSAT231438.1
NONMMUT053314.2 	NONHSAT244996.1
NONMMUT053321.2 	NONHSAT200157.1
NONMMUT053323.2 	NONHSAT200157.1
NONMMUT053324.2 	NONHSAT234724.1
NONMMUT053325.2 	NONHSAT149896.1
NONMMUT053326.2 	NONHSAT079044.2
NONMMUT053327.2 	NONHSAT079044.2
NONMMUT053328.2 	NONHSAT158743.1
NONMMUT053329.2 	NONHSAT156400.1
NONMMUT053331.2 	NONHSAT242100.1
NONMMUT053332.2 	NONHSAT229232.1
NONMMUT053333.2 	NONHSAT242100.1
NONMMUT053334.2 	NONHSAT229232.1
NONMMUT053335.2 	NONHSAT081595.2
NONMMUT053336.2 	NONHSAT229232.1
NONMMUT053337.2 	NONHSAT242100.1
NONMMUT053338.2 	NONHSAT079044.2
NONMMUT053339.2 	NONHSAT222380.1
NONMMUT053340.2 	NONHSAT131014.2
NONMMUT053341.2 	NONHSAT127091.2
NONMMUT053342.2 	NONHSAT219137.1
NONMMUT053343.2 	NONHSAT219137.1
NONMMUT053344.2 	NONHSAT188290.1
NONMMUT053345.2 	NONHSAT166128.1
NONMMUT053346.2 	NONHSAT097229.2
NONMMUT053347.2 	NONHSAT097229.2
NONMMUT053348.2 	NONHSAT245615.1
NONMMUT053349.2 	NONHSAT176533.1
NONMMUT053351.2 	NONHSAT204657.1
NONMMUT053352.2 	NONHSAT063033.2
NONMMUT053353.2 	NONHSAT018970.2
NONMMUT053354.2 	NONHSAT255005.1
NONMMUT053355.2 	NONHSAT000339.2
NONMMUT053356.2 	NONHSAT055806.2
NONMMUT053357.2 	NONHSAT180096.1
NONMMUT053358.2 	NONHSAT100502.2
NONMMUT053359.2 	NONHSAT196708.1
NONMMUT053360.2 	NONHSAT003328.2
NONMMUT053361.2 	NONHSAT233115.1
NONMMUT053362.2 	NONHSAT217327.1
NONMMUT053363.2 	NONHSAT229650.1
NONMMUT053364.2 	NONHSAT239067.1
NONMMUT053365.2 	NONHSAT104607.2
NONMMUT053366.2 	NONHSAT218248.1
NONMMUT053367.2 	NONHSAT242537.1
NONMMUT053368.2 	NONHSAT085056.2
NONMMUT053369.2 	NONHSAT099588.2
NONMMUT053370.2 	NONHSAT082317.2
NONMMUT053371.2 	NONHSAT156447.1
NONMMUT053372.2 	NONHSAT232197.1
NONMMUT053373.2 	NONHSAT255520.1
NONMMUT053375.2 	NONHSAT245223.1
NONMMUT053376.2 	NONHSAT183547.1
NONMMUT053377.2 	NONHSAT191442.1
NONMMUT053378.2 	NONHSAT247063.1
NONMMUT053379.2 	NONHSAT089036.2
NONMMUT053381.2 	NONHSAT077942.2
NONMMUT053382.2 	NONHSAT214219.1
NONMMUT053385.2 	NONHSAT108066.2
NONMMUT053386.2 	NONHSAT082317.2
NONMMUT053387.2 	NONHSAT175488.1
NONMMUT053388.2 	NONHSAT144680.2
NONMMUT053390.2 	NONHSAT231620.1
NONMMUT053391.2 	NONHSAT017163.2
NONMMUT053395.2 	NONHSAT037935.2
NONMMUT053396.2 	NONHSAT037935.2
NONMMUT053397.2 	NONHSAT192514.1
NONMMUT053399.2 	NONHSAT211438.1
NONMMUT053400.2 	NONHSAT234768.1
NONMMUT053401.2 	NONHSAT099901.2
NONMMUT053402.2 	NONHSAT025216.2
NONMMUT053403.2 	NONHSAT219366.1
NONMMUT053406.2 	NONHSAT077942.2
NONMMUT053407.2 	NONHSAT046673.2
NONMMUT053409.2 	NONHSAT058937.2
NONMMUT053411.2 	NONHSAT198799.1
NONMMUT053413.2 	NONHSAT248702.1
NONMMUT053415.2 	NONHSAT194515.1
NONMMUT053417.2 	NONHSAT028742.2
NONMMUT053418.2 	NONHSAT200176.1
NONMMUT053421.2 	NONHSAT254541.1
NONMMUT053422.2 	NONHSAT148809.1
NONMMUT053423.2 	NONHSAT056048.2
NONMMUT053424.2 	NONHSAT243266.1
NONMMUT053425.2 	NONHSAT099965.2
NONMMUT053428.2 	NONHSAT242100.1
NONMMUT053429.2 	NONHSAT168489.1
NONMMUT053430.2 	NONHSAT225002.1
NONMMUT053432.2 	NONHSAT165375.1
NONMMUT053433.2 	NONHSAT197446.1
NONMMUT053434.2 	NONHSAT197446.1
NONMMUT053435.2 	NONHSAT237450.1
NONMMUT053436.2 	NONHSAT085056.2
NONMMUT053437.2 	NONHSAT085056.2
NONMMUT053438.2 	NONHSAT085056.2
NONMMUT053439.2 	NONHSAT211937.1
NONMMUT053440.2 	NONHSAT197446.1
NONMMUT053441.2 	NONHSAT127292.2
NONMMUT053442.2 	NONHSAT258219.1
NONMMUT053443.2 	NONHSAT009242.2
NONMMUT053444.2 	NONHSAT214219.1
NONMMUT053445.2 	NONHSAT239532.1
NONMMUT053446.2 	NONHSAT237450.1
NONMMUT053448.2 	NONHSAT191916.1
NONMMUT053450.2 	NONHSAT099967.2
NONMMUT053451.2 	NONHSAT099967.2
NONMMUT053452.2 	NONHSAT248660.1
NONMMUT053454.2 	NONHSAT229963.1
NONMMUT053455.2 	NONHSAT239131.1
NONMMUT053456.2 	NONHSAT239131.1
NONMMUT053458.2 	NONHSAT239131.1
NONMMUT053460.2 	NONHSAT243279.1
NONMMUT053462.2 	NONHSAT174986.1
NONMMUT053463.2 	NONHSAT133467.2
NONMMUT053466.2 	NONHSAT168489.1
NONMMUT053467.2 	NONHSAT243279.1
NONMMUT053468.2 	NONHSAT174986.1
NONMMUT053469.2 	NONHSAT239131.1
NONMMUT053470.2 	NONHSAT200187.1
NONMMUT053471.2 	NONHSAT200187.1
NONMMUT053475.2 	NONHSAT236497.1
NONMMUT053476.2 	NONHSAT178715.1
NONMMUT053477.2 	NONHSAT201060.1
NONMMUT053478.2 	NONHSAT077793.2
NONMMUT053479.2 	NONHSAT211622.1
NONMMUT053480.2 	NONHSAT145697.2
NONMMUT053481.2 	NONHSAT077793.2
NONMMUT053483.2 	NONHSAT203607.1
NONMMUT053484.2 	NONHSAT228452.1
NONMMUT053485.2 	NONHSAT155150.1
NONMMUT053489.2 	NONHSAT080946.2
NONMMUT053490.2 	NONHSAT115296.2
NONMMUT053491.2 	NONHSAT030800.2
NONMMUT053492.2 	NONHSAT049670.2
NONMMUT053494.2 	NONHSAT188310.1
NONMMUT053495.2 	NONHSAT188310.1
NONMMUT053496.2 	NONHSAT229784.1
NONMMUT053497.2 	NONHSAT099479.2
NONMMUT053498.2 	NONHSAT188310.1
NONMMUT053499.2 	NONHSAT167905.1
NONMMUT053500.2 	NONHSAT167905.1
NONMMUT053501.2 	NONHSAT221311.1
NONMMUT053502.2 	NONHSAT201337.1
NONMMUT053503.2 	NONHSAT201337.1
NONMMUT053504.2 	NONHSAT201337.1
NONMMUT053505.2 	NONHSAT164657.1
NONMMUT053506.2 	NONHSAT258167.1
NONMMUT053512.2 	NONHSAT201104.1
NONMMUT053514.2 	NONHSAT003328.2
NONMMUT053516.2 	NONHSAT167734.1
NONMMUT053518.2 	NONHSAT195457.1
NONMMUT053520.2 	NONHSAT193007.1
NONMMUT053522.2 	NONHSAT242100.1
NONMMUT053524.2 	NONHSAT066808.2
NONMMUT053525.2 	NONHSAT258235.1
NONMMUT053527.2 	NONHSAT188310.1
NONMMUT053528.2 	NONHSAT256713.1
NONMMUT053529.2 	NONHSAT149341.1
NONMMUT053530.2 	NONHSAT240100.1
NONMMUT053531.2 	NONHSAT189010.1
NONMMUT053532.2 	NONHSAT196708.1
NONMMUT053533.2 	NONHSAT060668.2
NONMMUT053534.2 	NONHSAT149342.1
NONMMUT053535.2 	NONHSAT085056.2
NONMMUT053537.2 	NONHSAT149345.1
NONMMUT053538.2 	NONHSAT114255.2
NONMMUT053539.2 	NONHSAT240002.1
NONMMUT053540.2 	NONHSAT118670.2
NONMMUT053541.2 	NONHSAT100501.2
NONMMUT053542.2 	NONHSAT094435.2
NONMMUT053543.2 	NONHSAT094435.2
NONMMUT053544.2 	NONHSAT004412.2
NONMMUT053545.2 	NONHSAT226869.1
NONMMUT053546.2 	NONHSAT211402.1
NONMMUT053548.2 	NONHSAT091589.2
NONMMUT053555.2 	NONHSAT127414.2
NONMMUT053556.2 	NONHSAT090782.2
NONMMUT053558.2 	NONHSAT144514.2
NONMMUT053559.2 	NONHSAT243266.1
NONMMUT053560.2 	NONHSAT155450.1
NONMMUT053561.2 	NONHSAT201459.1
NONMMUT053563.2 	NONHSAT126779.2
NONMMUT053565.2 	NONHSAT243266.1
NONMMUT053566.2 	NONHSAT242537.1
NONMMUT053567.2 	NONHSAT130063.2
NONMMUT053568.2 	NONHSAT214652.1
NONMMUT053570.2 	NONHSAT115866.2
NONMMUT053574.2 	NONHSAT042032.2
NONMMUT053575.2 	NONHSAT042032.2
NONMMUT053576.2 	NONHSAT125366.2
NONMMUT053581.2 	NONHSAT100537.2
NONMMUT053588.2 	NONHSAT231620.1
NONMMUT053589.2 	NONHSAT100501.2
NONMMUT053592.2 	NONHSAT251701.1
NONMMUT053593.2 	NONHSAT133166.2
NONMMUT053594.2 	NONHSAT133166.2
NONMMUT053595.2 	NONHSAT241719.1
NONMMUT053596.2 	NONHSAT241719.1
NONMMUT053598.2 	NONHSAT245550.1
NONMMUT053599.2 	NONHSAT165561.1
NONMMUT053600.2 	NONHSAT094575.2
NONMMUT053601.2 	NONHSAT077942.2
NONMMUT053603.2 	NONHSAT216333.1
NONMMUT053610.2 	NONHSAT217878.1
NONMMUT053611.2 	NONHSAT179666.1
NONMMUT053612.2 	NONHSAT008991.2
NONMMUT053613.2 	NONHSAT191877.1
NONMMUT053614.2 	NONHSAT074443.2
NONMMUT053615.2 	NONHSAT055748.2
NONMMUT053616.2 	NONHSAT114426.2
NONMMUT053617.2 	NONHSAT022115.2
NONMMUT053620.2 	NONHSAT241832.1
NONMMUT053623.2 	NONHSAT130994.2
NONMMUT053624.2 	NONHSAT214640.1
NONMMUT053625.2 	NONHSAT206270.1
NONMMUT053630.2 	NONHSAT168357.1
NONMMUT053631.2 	NONHSAT215009.1
NONMMUT053632.2 	NONHSAT175559.1
NONMMUT053633.2 	NONHSAT222667.1
NONMMUT053635.2 	NONHSAT241773.1
NONMMUT053637.2 	NONHSAT197387.1
NONMMUT053638.2 	NONHSAT213049.1
NONMMUT053639.2 	NONHSAT188310.1
NONMMUT053640.2 	NONHSAT247200.1
NONMMUT053641.2 	NONHSAT085056.2
NONMMUT053644.2 	NONHSAT170148.1
NONMMUT053645.2 	NONHSAT214630.1
NONMMUT053646.2 	NONHSAT165358.1
NONMMUT053647.2 	NONHSAT085056.2
NONMMUT053651.2 	NONHSAT231686.1
NONMMUT053652.2 	NONHSAT198917.1
NONMMUT053653.2 	NONHSAT036537.2
NONMMUT053654.2 	NONHSAT198196.1
NONMMUT053655.2 	NONHSAT227533.1
NONMMUT053657.2 	NONHSAT007036.2
NONMMUT053659.2 	NONHSAT249850.1
NONMMUT053664.2 	NONHSAT031595.2
NONMMUT053666.2 	NONHSAT239023.1
NONMMUT053668.2 	NONHSAT150488.1
NONMMUT053669.2 	NONHSAT131214.2
NONMMUT053670.2 	NONHSAT042389.2
NONMMUT053671.2 	NONHSAT128973.2
NONMMUT053673.2 	NONHSAT143799.2
NONMMUT053674.2 	NONHSAT251701.1
NONMMUT053675.2 	NONHSAT100534.2
NONMMUT053678.2 	NONHSAT185155.1
NONMMUT053679.2 	NONHSAT205191.1
NONMMUT053680.2 	NONHSAT227409.1
NONMMUT053681.2 	NONHSAT157867.1
NONMMUT053682.2 	NONHSAT173497.1
NONMMUT053683.2 	NONHSAT196303.1
